Sample,Pat,Site,Time,A_defectiva,Acinetobacter_sp. 408,Acremonium_sp.,Actinobaculum_sp._183,A_denticolens,A_gerencseriae,A_naeslundii,A_oris,Actinomyces_sp._ICM54,Actinomyces_sp._169,Actinomyces_sp._170,Actinomyces_sp._171,Actinomyces_sp._175,Actinomyces_sp._178,Actinomyces_sp._180,Actinomyces_sp._414,Actinomyces_sp._448,A_viscosus,Aggregatibacter_actinomycetemcomitans,A_aphrophilus,A_segnis,Aggregatibacter_sp._458,Aggregatibacter_sp._513,A_omnicolens,Alternaria_sp.,A_geminatus,A_caesiellus,A_flavus,A_niger,A_penicillioides,Aspergillus_sp.,A_spathulatus,A_spinosus,A_versicolor,Atopobium_sp._416,A_leucospermi,B_dentium,B_longum,B_diminuta,B_extructa,Burkholderia_sp._406,C_concisus,C_curvus,C_rectus,C_showae,Campylobacter_sp._G43,C_albicans,C_parapsilosis,C_quercitrusa,C_sake,C_tropicalis,C_gingivalis,C_granulosa,Capnocytophaga_sp._338,Capnocytophaga_sp._380,Capnocytophaga_sp._412,Capnocytophaga_sp._G34,C_sputigena,C_hominis,C_valvarum,C_morbi,Catonella_sp._164,C_cladosporioides,C_sphaerospermum,Clostridium_sp._MSTE9,C_testosteroni,C_durum,C_curtum,Cryptococcus_sp.,Desulfobulbus_sp._041,D_orale,Desulfovibrio_sp._040,D_invisus,D_micraerophilus,Dialister_sp._502,Dialister_sp._A97,Dietzia_sp._368,E_catenaformis,E_corrodens,E_gingivalis,E_faecalis,E_brachy,E_infirmum,E_saphenum,Eubacterium_sp._B60,Eubacterium_sp._G32,Eubacterium_sp._G75,E_sulci,E_yurii,F_alocis,F_oxysporum,Fusarium_sp.,F_naviforme,F_necrophorum,F_nucleatum,F_periodonticum,Fusobacterium_sp._203,Fusobacterium_sp._370,G_haemolysans,G_morbillorum,G_adiacens,G_elegans,H_aegyptius,H_haemolyticus,Haemophilus_sp._036,H_sputorum,Johnsonella_sp._166,J_anthropi,K_denitrificans,Kingella_sp._012,L_saburreum,Lactobacillus_casei,L_crispatus,L_fermentum,L_gasseri,L_panis,L_paracasei,L_rhamnosus,L_salivarius,Lactobacillus_sp._461,L_vaginalis,L_lactis,Leptotrichia_sp._218,Leptotrichia_sp._219,Leptotrichia_sp._221,Leptotrichia_sp._223,Leptotrichia_sp._225,Leptotrichia_sp._417,Leptotrichia_sp._463,Leptotrichia_sp._498,L_wadei,M_arunalokei,M_dermatis,M_furfur,M_globosa,M_japonica,M_restricta,Malassezia_sp.,M_sympodialis,Malasseziales_sp.,M_micronuciformis,M_timidum,M_orale,N_bacilliformis,N_elongata,N_flavescens,N_lactamica,N_meningitidis,N_mucosa,Neisseria_sp._014,Neisseria_sp._499,N_subflava,Occultifur_sp.,O_sinus,Oribacterium_sp._372,P_micra,Parvimonas_sp._110,Parvimonas_sp._393,Parvimonas_sp._D94,P_brevicompactum,P_citrinum,P_commune,P_glabrum,Peptococcus_sp._167,P_indolicus,Peptoniphilus_sp._375,P_stomatis,Pichia_sp.,Plectosphaerella_sp.,Pleosporales_sp.,Polyporales_sp.,P_catoniae,P_endodontalis,Porphyromonas_sp._279,P_buccae,P_dentalis,P_denticola,P_melaninogenica,P_micans,P_oris,P_scopos,P_shahii,Prevotella_sp._292,Prevotella_sp._298,Prevotella_sp._300,Prevotella_sp._303,Prevotella_sp._309,Prevotella_sp._313,Prevotella_sp._314,Prevotella_sp._G57,P_acidifaciens,P_propionicum,P_alactolyticus,R_mucilaginosa,Rhodotorula_sp.,R_dentocariosa,S_bayanus,S_cerevisiae,S_georgiae,S_meyeri,S_odontolytica,S_artemidis,S_flueggei,S_noxia,Selenomonas_sp._126,Selenomonas_sp._133,Selenomonas_sp._134,Selenomonas_sp._149,Selenomonas_sp._442,Selenomonas_sp._479,Selenomonas_sp._F84,Selenomonas_sp._H64,Selenomonas_sp._H65,S_sputigena,S_satelles,Sphingomonas_sp._007,S_epidermidis,S_warneri,S_anginosus,S_australis,S_constellatus,S_cristatus,S_dysgalactiae,S_gordonii,S_infantis,S_intermedius,S_mitis,S_mutans,S_oralis,S_parasanguinis,S_salivarius,S_sanguinis,S_sinensis,S_sobrinus,Streptococcus_sp._AC15,Streptococcus_sp._AS14,Streptococcus_sp._BS21,Streptococcus_sp._CM7,Streptococcus_sp._055,Streptococcus_sp._056,Streptococcus_sp._057,Streptococcus_sp._058,Streptococcus_sp._061,Streptococcus_sp._064,Streptococcus_sp._066,Streptococcus_sp._070,Streptococcus_sp._071,Streptococcus_sp._074,Streptococcus_sp._431,S_vestibularis,T_forsythia,TM7_phylum_sp._346,TM7_phylum_sp._349,TM7_phylum_sp._350,TM7_phylum_sp._351,TM7_phylum_sp._352,T_denticola,T_lecithinolyticum,T_maltophilum,T_medium,Treponema_sp._227,Treponema_sp._228,Treponema_sp._232,Treponema_sp._234,Treponema_sp._237,Treponema_sp._238,Treponema_sp._239,Treponema_sp._257,Treponema_sp._265,Treponema_sp._271,Treponema_sp._517,Treponema_sp._518,Treponema_sp._G52,Treponema_sp._G76,T_vincentii,V_atypica,V_dispar,V_parvula,Veillonella_sp._158,Xanthomonas_sp._037,Treponema_maltophilum,Treponema_medium,Treponema_sp._oral_taxon_227,Treponema_sp._oral_taxon_228,Treponema_sp._oral_taxon_232,Treponema_sp._oral_taxon_234,Treponema_sp._oral_taxon_237,Treponema_sp._oral_taxon_238,Treponema_sp._oral_taxon_239,Treponema_sp._oral_taxon_257,Treponema_sp._oral_taxon_265,Treponema_sp._oral_taxon_271,Treponema_sp._oral_taxon_517,Treponema_sp._oral_taxon_518,Treponema_sp._oral_taxon_G52,Treponema_sp._oral_taxon_G76,Treponema_vincentii,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_sp._oral_taxon_158,Veillonellaceae_bacterium_oral_taxon_129,Veillonellaceae_bacterium_oral_taxon_131,Veillonellaceae_bacterium_oral_taxon_150,Veillonellaceae_bacterium_oral_taxon_155,Veillonellaceae_bacterium_oral_taxon_483,Xanthomonas_sp._oral_taxon_037
1_progressing_6,10737,progressing,6,0.000917254,0,0,0,0,0,0.175630009,0.000482765,0,0,0,0.001496572,0,0,0,0,0.000241383,0,0.001834508,0,0,0,0,0,0,0.026310708,0,0,0,0,0,0,0,0,0,0,0.001400019,0,0,0,0,0.000675871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027469344,0,0,0,0,0,0,0.00931737,0.000724148,0,0,0,0.002317273,0,0,0,0,0,0,0,0,0,0.002655209,0,0.00111036,0,0,0,0.001062084,0.01960027,0.02336584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000531042,0,0,0.000386212,0.000531042,0.047890316,0.092159892,0,0,0,0.005117312,0,0,0,0,0,0,0,0,0.000193106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002848315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241383,0,0.050304142,0,0,0,0,0,0,0,0,0.002124167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337936,0,0,0.000434489,0.008400116,0,0,0,0.002896592,0.042483345,0,0.002703486,0.07313894,0.000289659,0.00014483,0,0,0,0,0,0,0.000289659,0,0.203533842,0,0.042290238,0,0,0.001013807,0.000241383,0,0.019551994,0,0,0.01042773,0,0,0,0.007627691,0,0.009075987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060587043,0,0,0,0,0,0.015593319
1_progressing_8,10737,progressing,8,0.006694319,0,0,0,0,0,0.149401449,0.000735062,0,0,0,0,0,0,0,0,0.002441458,0,0.001548882,0,0,0,0,0,0,0.006431797,0,0,0,0,0,0,0,0,0,0,0.010789667,0,0,0,0,0.000525045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019216633,0.00023627,0,0,0,0,0,0.010920928,0.001102594,0,0,0,0.001207603,0,0,0,0,0,0,0,0,0,0,0.00023627,0.000892576,0,0,7.88E-05,0.001023837,0.004200357,0.034075396,0.001522629,0,0,0,0.000341279,0.000105009,0,0,0.000131261,0.00023627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000971333,0,0,0.000105009,0.009135777,0.017090203,0.072298645,0,0,0,0.00729812,0,0.007166859,0,0,0,0,0,0,0.000288775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131261,0,0.001522629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008295705,0,0,0,0,0,0,0,0.00023627,0.001601386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023627,0.001312612,0,0.040165914,0.000813819,0.001128846,0,0.000210018,0.003439042,0.073479996,0,0.005539221,0.09776331,0.001155098,0.000367531,0.000157513,0,0,7.88E-05,0,0,0.000446288,0.000656306,0.197968077,0,0.01659141,0,0,0.02953376,0,0.000183766,0.018324058,0,0,0.001391368,0,0,0,0.003386538,0,0.000866324,0.001706395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25E-05,0.06400294,0,0,0,0,0,0.058096188
1_progressing_10,10737,progressing,10,0.002430867,3.26E-05,0,0,0,0,0.402381923,0.001027816,0,0,0,0.000228404,0,3.26E-05,0,0,0.000163145,0,0.009380863,0,0,0,0,0,0,0.016526633,0,0,0,0,0,0,0,0,0,0,0.004355983,0,0,0,0,0.001337793,0,0,4.89E-05,0,0,0.000309976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-05,0,0,0,0,0,0,0,0,0.009821356,0.000146831,0,0,0,0,0,0.002806102,9.79E-05,0,0,0,0.011403867,0,0,0,0.001419365,0,0,0,0,0,0,0.000130516,0.001027816,0,0,0.000587324,0.000929929,0.008679338,0.032678032,0.000636267,0,0,0,0,0,0,0,6.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522065,0,0,9.79E-05,0.000163145,0.04799739,0.210669712,0,0,0,0.000864671,0,0,0,0,0,0,0,0,0.00017946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001451994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-05,0,0.002218778,0,3.26E-05,0,0,0,0,0,0,0.001060445,0,0.00412758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125622,0.000848356,0,0.001109389,0.000603638,0,0,0,0.001027816,0.041471572,0,0.004453871,0.04943307,0.000978873,0.000424178,9.79E-05,0,0,0,0,0,0.000424178,0.000146831,0.071392446,0.000799413,0.017277103,0,0,0.000636267,0,0.000489436,0.015841423,0.00035892,0,0.000522065,0,0,0,0,0,0.003426054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130516,0,0,0.005987438,0,0,0,0,0,0.002724529
1_progressing_12,10737,progressing,12,0.000115888,0,0,0,0,0,0.096372697,0.010823966,0,0,0,0.00069533,0,0,0,0,0.005724881,0,0.009827326,0.000718507,0,0.00336076,0,0,0,0.019793719,0,0,0,0,0,0,0,0,0,0,0.00732414,0,0,0,4.64E-05,0.000973462,0,0,0,0,0,0.000625797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148985978,0.00148337,0,0,0,0,0,0.002456832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009966392,0.015552208,0,0,0,0.000208599,0,0,0,0,0.000115888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001066172,0,0.000208599,0.00030131,0.001158883,0.061791633,0.053586742,0,0,0,0.001807857,0.000556264,0,0,0,0,0,0,0,0.000973462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347665,0,0,0,0,0.001854213,0,0,0.002248233,0,0,0,0,0,0,0,0,0,0.000115888,0,0.014323792,0,0,0,0,0,0,0,4.64E-05,0.001900568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002711786,0.00336076,0.001251593,0.00811218,0.002085989,0,0,0.000533086,0.005956658,0.048904856,0,0.004218334,0.182176382,0.005006374,0.000556264,0.000254954,0,0,0,0,0,0.000718507,0.000208599,0.125136169,0,0.049808784,0,0,0.002734963,0,0.00030131,0.028554873,6.95E-05,0,0.000417198,0,0,0,0.00366207,0,0.017128288,0,0,0,0,0,0,0,0,0,0.000718507,0,0,0,0,0,0,0,0,4.64E-05,0,0,0.020697647,0,0,0,4.64E-05,0,0.007161896
2_stable_0,10793,stable,0,0.001761695,0.000119033,0,0.066801571,0,0,0.00366623,0,0,0,0,0,0,0,0,0,0.003856684,0,0.0003571,0,0,0,0,0,0,0.00049994,0,0,0,0,0,0,0,0,0,0,0.010546364,0,0,0,0.00014284,0.006070706,0.001166528,0,0.000880848,0,0,0,0,0,0,0,0,0,0.000738007,0.00021426,0,0,0,0.000261874,0,0,0.000476134,0.001666468,0.00028568,0,0,0,0,0,0,0.002571122,0.001095108,0,0,0,0,0,0.024116177,0.000380907,0,0,0.000618974,0.009451256,0.000642781,0.000309487,0,0,0,0,0,0,0,0.002071182,0,0.004309011,0,0,0.00028568,0.001190334,0.027425307,0.022973456,0,0,0,0.000452327,0,0,0,0,0.001595048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008141888,0.004761338,0.000999881,0.000595167,0.000261874,0.103678134,0.083751934,0,0,0,0.001142721,0,0,0,0,0,0,0,0,0.001237948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002166409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52E-05,0,0.004975598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166647,0,0.023830496,0,0.00042852,0,0,0,0,0,9.52E-05,0.004547078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001476015,0,0,0.000714201,0.000261874,0,0,0.001309368,0.028996548,0,0.004547078,0.002380669,0,0,0,0,0,0,0,0,0.029329842,9.52E-05,0.054850613,0.0003571,0.064087609,0,0,0.000166647,0,0.00021426,7.14E-05,0.00014284,0,0.005237472,0,0,0,0,0,0.001595048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279942864,0,0,0,0,0,0.084347102
2_stable_2,10793,stable,2,0.001922184,4.81E-05,0,0,0,0,0.101747585,0.000160182,0,0,0,0,0,0,0,0,0.004052604,0,0.002418748,0,0,0,0,0,0,0.003139567,0,0,0,0,0,0,0,0,0,0,0.018468981,0,0,3.20E-05,0.006167006,0.047974499,0,0,0.000544619,0,0,0,0,0,0,0,0,0,0.000368419,0,0,0,0,0.000208237,0,0,0.000320364,0.000768873,0,0,0,0,0,0.000256291,0,0.008057153,0,0,0,0,0,0,0.031700011,0.000192218,0,0,0.000704801,0.004805459,0,8.01E-05,0,0.000144164,0,0,3.20E-05,0,0,0.000768873,0.001025165,0.000288328,0,0,0.001890147,0.005157859,0.02362684,0.030258374,0.009691009,0,0.000560637,0,0.0003524,0,0,0,0.008137244,0,0,0,3.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001313492,0,0.00080091,0.000336382,0.002274584,0.030562719,0.090006247,0,0,0,0.001169328,0.000688782,0,0,0,0,0.0001762,0,0,0.003347803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01E-05,0,0,0.000112127,0,0.010475901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044851,0,0,0,0,0,0,0.000656746,0,0,0.000256291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224255,0.0001762,0.000656746,0,0.001169328,0,0.000208237,0,0,0.002290602,0.00719217,0,0.001041183,0.012285957,0.000144164,0,0,0,0,0,0,0,0.008137244,0,0.042656458,0,0.017363725,0,0,0.020327092,0,0,0.013086867,0,0,0.00373224,0,0,0,0,0,0.003219658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001762,0,0,0,0.000208237,0,0.000432491,0.266590847,0,0,0,3.20E-05,0,0.139838857
2_stable_4,10793,stable,4,0.00243975,4.46E-05,0,0.020365963,0,0,0.069428741,0.000580184,0,0,0.000148765,0.000104136,0,0,0,0,0.010294555,0,0.004120797,0.000758703,0.000520678,0,0,0,0,0.067405534,0,0,0,0,0,0,0,0,0,0,0.029782803,0,0,0,0.000461172,0.071496578,0.00205296,0,0.001606665,0,0,0,0,0,0,0,0,0,0.000476049,0.000282654,0,0,0,0,0,0,0.000505802,0.002975305,0.00038679,0,0,0,0,0,0,0.01258554,0.000461172,0,0,0,0,0,0.017926212,0.000252901,0,0,7.44E-05,0.002320738,0,0.000743826,0.000193395,0.000104136,0,0,0,0,0,0,0.000461172,0,0,0,0.000669444,0.004358822,0.007185361,0.018074978,0.01716751,0,0.005697709,0,0.000654567,0.000119012,0,0,0.001681047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002811663,0,0.001398393,0.000669444,0,0.070812258,0.069919667,0,0,0,0.002424874,0,0.000148765,0,0,0,0,0,0,0.003332342,0,0,0,0,0,0,0,0,4.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015248438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193395,0,0,0,0,0,0,0.001814936,0,0,0,0,0,0,0.000371913,0,0.022924725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520678,0.001844689,0.000714073,0.001829813,8.93E-05,0.000163642,0,0,0.002692651,0.009431717,0,0.003183576,0.019235347,0.000163642,0,0,0,0,0,0,0,0.035063969,0.000238024,0.033278786,0.001517406,0.032743231,0,0,0.009922642,0,0.000476049,0.003347218,0,0,0.000922345,0,0,0,0,0,0.001636418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208271,0,1.49E-05,0.216676584,0,0,0,5.95E-05,0,0.054939006
2_stable_6,10793,stable,6,0.007871189,0,0,0,0,0,0.043940566,0,0,0,0,0.000939019,0,0,0,0,0.003921785,0,0.002982766,0,0,0,0,0,0,0.00585506,0,0,0,0,0,0,0,0,0,0,0.009307335,0,0,0,0.001574238,0.009638754,0,0,0,0,0,0,0,0,0,0,0,0,8.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004584622,0,0.000220946,0,0,0,0,0.023420239,0.000690455,0,0,0.000165709,0.000745692,0,0.0003038,0.000248564,0.000966637,0,0,0,0,0,0.055871631,0.001187583,0.001353292,0,0,0.000939019,0.008948299,0.001739947,0.025408749,0.021376491,0,0.00370084,0.000193327,0.000359037,0,0,0,0.000939019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006959788,0,0.000662837,0.000552364,0.001519001,0.014030049,0.026623951,0,0,0,0.004888422,0.000994255,0.001242819,0,0,0,0,0,0,0.000690455,0,0,0,0,0,0.000110473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000690455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008644498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003038,0,0,0,0,0.000331418,0,0,0,0,0,5.52E-05,0.000939019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001878038,0.003673221,0,0.001988511,0.001408529,0.000718073,0.001187583,0,0,0.006131242,0.011212992,0,0.000828546,0.008948299,0.000110473,0,0,0,0,0,0,0,0.002789439,0,0.037892179,0,0.138836721,0,0,0.005247459,0,0.003314185,0.022370747,0,0,0.000607601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110473,0,0,0.405821918,0,0,0,0,0,0.036207468
2_stable_8,10793,stable,8,9.87E-05,0,0,0,0,0,0.069598697,0.000345525,0,0,0.000197443,0,0,0,0,0,0.005330964,0,0.00444247,0,0,0,0,0,0,0.021471938,0,0,0,0,0,0,0,0,0,0,0.046843378,0,0,0,0,0.103706994,0.000740412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001135298,0,0,0,0,0,0,0,0.035095513,0,0,0,0,0,0,0.006614344,0.00064169,0,0,0.000296165,0.000542969,0,0.000444247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006219458,0.033071721,0.00380078,0,0,0,0,0,0,0,0.00187571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508416,0.002023792,0.001184659,0.000542969,0.023890617,0.159830199,0.125228294,0,0,0,0.004294388,0,0,0,0,0,0,0,0,0.003702058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046843378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004787995,0,0.000246804,0,0,0,0,0,0,0.000987216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296165,0,0.000246804,0.002961647,0.009724073,0,0,0,0,0,0.027345871,0,0.000493608,0.030011353,0.000197443,0,0,0,0,0,0,0,0.012192112,0.000197443,0.034552545,0,0.037662274,0,0,0,0,0.001085937,0.008292611,0,0,0.011204897,0,0,0,0,0,0.004096945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054198134,0,0,0,0,0,0.044079175
2_stable_10,10793,stable,10,0.002444673,0.000193001,0,0.003654143,0,0,0.079580546,0.000990736,0,0,0.00140247,0,0,0,0,0,0.026505404,0,0.011785898,0.001312403,0,0,0,0,0,0.06130983,0,0,0,0,0,0,0,0,0,0,0.023340196,0,0,0,0.002316006,0.096731858,0.003448276,0,0.002148739,0,0,9.01E-05,0,0,0,0,0,0,0.001080803,0.000128667,0,0,0,0.000270201,0,5.15E-05,0.000398868,0.009122491,0.000180134,0.0001158,0,0,0,0.014320638,0,0.105159547,0,0,0,0,0,0,0.005802882,9.01E-05,0,0,0,0.000694802,0,0.000180134,0,0.000681935,0,0,0,0,0,0.002624807,0.000579002,0.000193001,0,0,0.001273803,0.002238806,0.002676274,0.025476068,0.029426145,0.000102934,0.008299022,0,0.000244467,0.000102934,0,0,0.000527535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003795677,0,0.001158003,0.00124807,0.001312403,0.113522903,0.047529593,0,0,0,0.001891405,0,0.000437468,0,0,0,0,0,0,0.007205353,0,0,0,0,0,0,0,0,2.57E-05,0,0,0,0,0,0.000167267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308801,0,0.010936696,0,0,0,0,0,0,0,0.000411734,0,0,0,0,0,0,0,0,0,0,0,0.000141534,0,0.000514668,0,0,0,0,0,0,0.000810602,0,0,0.0001158,0,0,0,0,0,5.15E-05,3.86E-05,0,0,0,0,0,0,0,0,0,0.000553268,0.000681935,0.001891405,0.000797735,0.003152342,0.000836336,0.000321668,0,0,0.005262481,0.003371076,0.000257334,0.002123006,0.021037056,0.000334534,0,0,0,0,0,0,0,0.008723623,0,0.027354606,0,0.015838909,0,0,0.0001158,0,0.000257334,0.03252702,0.000141534,0,0.003409676,0,0,0,0,0,0.004760679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15E-05,0,1.29E-05,0.114616572,0,0,0.000347401,0.000167267,0,0.030133814
2_stable_12,10793,stable,12,0.001284247,0,0.000642123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010488014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017337329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385274,0,0,0,0,0,0.077482877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642123,0,0.044734589,0.014982877,0,0,0,0,0,0,0,0.010488014,0.003210616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712329,0,0.001498288,0,0.006421233,0.008989726,0.007491438,0,0,0,0.039169521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200342,0,0,0,0,0.008989726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013056507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004066781,0,0,0,0.006849315,0,0.074058219,0.000642123,0,0,0,0.001712329,0.056506849,0,0.026755137,0.004280822,0,0,0,0,0,0,0,0,0,0,0.284888699,0,0.052011986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155179795,0,0,0,0,0,0.042808219
2_progressing_0,10793,progressing,0,0.000534574,7.86E-05,0,0.035250464,0.003773466,0,0.145592906,0.000220119,0,0,0,0.000581743,0,0,0,0,0.010927329,0,0.02350555,0.000251564,0,0,0,0,0,0.040517594,0,0,0,0,0,0,0,0,0,0,0.012546775,0,0,0,0.000723248,0.034731612,0,0,0.000487406,0,0,0,0,0,0,0,0,0,0.000345901,0.000110059,0,0,0,0,0,0,0.00028301,0.001603723,0.000204396,0,0,0,0,0,0,0.001760951,0,0,0,0,0,0,0.001006258,6.29E-05,0,0,0,0.001760951,0,0.000220119,0,0,0,0,0,0,0,0.000927644,0,0,0,0,0,0,0.019480519,0.012499607,0.001462218,0,0.003490456,7.86E-05,0,0,0,0,0.000220119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001588,0,0.004103645,0.00084903,0.001446495,0.201440206,0.126379674,0,0,0,0.003380397,0,0,0,0,0,0,0,0,0.001619446,0,0,0,0,0,0,0,0,6.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0,0.009103487,0,0,0,0,0.000817584,0,0.000393069,0,0,0,0,0,0,0,0,0,0,0,0,0.004559605,0,0.000125782,0,0,0,0,0,0.000172951,0.002012515,0,0.015125311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723248,0,0,0.000314456,0.003081664,0.000110059,0,0,0.000110059,0.001776674,0.031539889,0,0.011760636,0.017703846,0.000440238,4.72E-05,0,0,0,0,0,0,0.045784724,7.86E-05,0.032326027,0.000723248,0.025014937,0,0,0.000298733,0,0.000157228,0.000974812,4.72E-05,0,0.002735763,0,0,0,0,0,0.017357945,0,0,0,0,0,0.001352159,0,0,0.000251564,0,0.000518852,0,0,0,0,0,0,0,0,0,9.43E-05,0.064856451,0,0,0,0,0,0.010738656
